Date,Stock Ticker,Open Price,Close Price,High Price,Low Price,Trading Volume,Sentiment Score,Mentions Volume,News Sentiment,Volatility Index,5d MA,10d MA,20d MA,MACD,RSI,Momentum,Beta,Alpha,Sharpe Ratio,Day Return %,Week Return %,Month Return %,Sector
2020-03-14,GOOGL,808.44,777.2,549.67,1185.25,53425917,-0.19,4914,0.723,39.66,540.71,617.25,1131.05,-1.04,92.28,9.41,0.83,0.0487,-0.08,1.26,5.9,-11.35,Tech
2020-03-14,MSFT,570.3,407.65,283.43,1132.07,1918241,0.852,9283,0.674,34.04,288.96,1183.96,637.05,-1.06,87.11,3.98,1.32,0.0058,1.75,0.14,-8.38,-15.39,Tech
2020-03-14,NFLX,1321.94,732.89,866.59,926.69,40678709,-0.294,3864,0.363,14.47,198.85,323.27,910.27,-2.9,85.58,3.31,1.68,0.0284,-0.06,-4.31,4.09,-17.04,Tech
2020-03-14,NVDA,619.05,1009.77,1418.47,1045.23,51133558,-0.083,7479,0.212,41.61,51.72,1232.6,734.47,-0.96,19.85,5.25,1.8,-0.0288,0.36,0.81,-7.86,-6.26,Tech
2020-03-14,META,1234.07,1139.21,55.55,76.62,45565779,0.963,3374,-0.266,13.18,349.37,1296.6,460.88,1.34,48.43,-6.22,0.88,0.002,-0.81,-4.21,-3.54,-6.06,Healthcare
2020-03-14,AMD,686.75,1143.11,395.28,502.08,77795288,-0.601,816,-0.552,10.8,646.44,1076.6,1144.38,-4.74,61.62,6.12,1.24,0.0011,1.5,2.25,1.1,1.05,Consumer
2020-03-14,INTC,596.57,887.94,1410.75,974.84,7979736,-0.869,5180,0.335,40.79,403.28,353.15,1069.1,4.89,9.99,9.4,1.29,0.0313,0.9,1.55,-0.09,9.32,Finance
2020-03-15,AAPL,720.89,1361.32,298.07,63.55,47585396,0.719,995,0.826,31.93,498.02,444.46,1355.8,-2.04,55.68,2.23,1.55,-0.0478,0.38,-0.07,3.87,0.39,Finance
2020-03-15,TSLA,487.0,1235.24,214.2,97.82,38922189,0.737,9468,-0.126,37.94,616.16,292.06,946.28,1.24,84.0,-9.75,1.0,0.036,1.81,2.49,6.2,19.16,Healthcare
2020-03-15,AMZN,1134.03,1147.72,876.77,1285.24,67565563,-0.056,9751,-0.394,25.31,496.98,316.89,613.64,-2.16,93.66,-8.56,0.94,-0.042,1.73,-2.19,6.59,-11.59,Finance
2020-03-15,GOOGL,778.94,130.63,1299.67,1041.84,51708078,0.028,2643,-0.459,10.44,1100.7,102.91,1085.31,-1.06,27.83,-5.31,1.56,0.0417,0.31,-0.54,-8.83,-11.58,Finance
2020-03-15,MSFT,386.71,59.97,741.81,434.79,72036390,0.672,7871,-0.953,23.24,763.0,1293.11,947.6,0.49,28.87,-0.18,1.1,-0.0357,1.84,-4.85,2.83,8.2,Consumer
2020-03-15,NFLX,1354.38,358.05,1492.12,1047.55,49679236,0.477,4737,0.041,34.33,78.02,816.33,944.09,1.12,27.07,-1.72,0.51,0.0032,0.39,4.88,9.23,-7.43,Healthcare
2020-03-15,NVDA,606.64,1012.11,1034.8,1199.06,77918017,-0.47,8166,0.976,19.03,378.67,525.25,1282.26,2.7,15.35,9.58,1.91,-0.0401,-0.11,-4.44,5.1,-13.14,Consumer
2020-03-15,META,838.15,646.24,157.41,494.85,4261365,-0.966,3653,0.63,37.51,1079.0,469.89,1370.18,2.92,43.07,8.91,0.72,-0.0053,1.88,-3.96,0.4,11.7,Tech
2020-03-15,AMD,1364.38,633.49,1489.61,102.25,59981302,-0.041,1449,0.795,41.78,486.35,839.81,311.35,0.19,78.45,-2.15,0.72,-0.0201,1.91,-0.05,9.97,-10.95,Tech
2020-03-15,INTC,955.15,1332.65,641.45,1402.53,27150237,0.718,3086,0.242,28.17,1384.21,523.69,505.37,-4.24,71.21,5.89,1.73,-0.008,2.46,-1.24,-9.12,9.96,Finance
2020-03-16,AAPL,219.5,1348.57,466.73,550.51,40319534,0.792,7296,-0.037,45.03,1083.36,1302.39,992.94,0.58,90.03,2.73,1.0,0.0045,1.0,0.32,-8.24,-11.73,Healthcare
2020-03-16,TSLA,1412.76,1368.3,858.92,204.4,82814460,0.912,2222,0.981,44.19,470.39,355.89,857.97,-0.22,35.57,-5.14,0.99,-0.0041,-0.07,3.35,5.36,17.58,Finance
2020-03-16,AMZN,960.18,505.12,491.25,763.19,3205349,0.759,8789,-0.106,45.12,798.79,1329.34,995.87,-2.85,57.22,8.62,1.43,-0.0477,2.35,-3.41,0.99,-8.2,Consumer
2020-03-16,GOOGL,535.61,1052.03,175.36,1164.28,60899692,0.16,8146,0.834,36.44,1017.5,1012.93,677.87,-4.9,76.65,-4.81,0.59,0.0363,-0.3,1.4,-7.51,9.99,Consumer
2020-03-16,MSFT,251.94,443.87,52.07,371.39,76557757,-0.111,9013,0.524,22.19,330.38,1437.11,648.04,-1.84,89.82,7.41,0.86,-0.0405,2.75,-4.82,-2.49,13.66,Finance
2020-03-16,NFLX,1201.34,326.38,701.9,440.76,87788530,0.55,1463,-0.338,29.25,406.97,71.91,220.6,-2.41,87.18,2.75,0.58,0.0481,0.23,2.9,-8.71,-15.09,Consumer
2020-03-16,NVDA,949.11,317.72,1263.45,401.94,39020375,0.48,407,0.006,38.42,785.33,135.69,954.29,-0.17,46.55,2.42,0.94,0.0351,-0.92,3.16,0.53,-17.28,Healthcare
2020-03-16,META,823.52,546.06,879.86,1487.93,90398941,0.076,2851,-0.231,18.42,1391.1,776.3,304.89,2.62,90.69,6.77,1.8,0.0061,-0.25,-1.21,-7.92,3.93,Finance
2020-03-16,AMD,1346.14,673.44,1498.85,336.24,88763876,-0.825,9175,-0.728,39.55,548.82,1372.95,1022.98,-0.61,44.41,-0.11,1.86,-0.0255,0.66,-3.27,-9.86,4.8,Tech
2020-03-16,INTC,1193.47,1254.88,465.93,884.5,7179064,0.852,7882,-0.286,31.92,633.09,1109.65,1452.25,4.52,90.28,7.07,0.96,-0.0414,-0.78,3.11,-3.55,4.91,Finance
2020-03-17,AAPL,269.93,223.84,456.66,1391.63,68623802,-0.089,1364,0.778,13.84,326.4,952.1,421.8,-2.79,77.7,1.0,0.78,0.0172,0.64,4.09,-5.32,-1.75,Finance
2020-03-17,TSLA,502.0,1115.64,281.64,263.0,71178996,-0.273,5439,0.505,32.29,910.15,95.82,256.12,-2.79,22.16,9.69,0.7,-0.0298,-0.19,-4.25,-2.76,17.39,Consumer
2020-03-17,AMZN,410.31,820.61,287.89,1457.74,72561918,0.259,7603,-0.445,12.67,1123.22,563.54,85.05,1.04,92.97,3.2,1.09,0.0233,-0.92,0.8,-2.99,7.68,Finance
2020-03-17,GOOGL,1128.72,467.52,463.52,1423.84,50798118,0.348,5948,-0.264,10.57,688.93,551.49,599.3,3.96,24.25,-2.52,1.74,0.0333,0.2,4.38,2.6,-17.03,Finance
2020-03-17,MSFT,98.62,764.59,1199.62,1332.63,87275722,-0.579,9344,0.233,45.59,1137.86,836.02,361.19,1.72,90.84,5.27,1.78,0.0489,-0.09,1.44,3.6,11.4,Tech
2020-03-17,NFLX,876.34,484.92,1363.35,361.11,8334806,0.674,593,-0.168,29.6,488.78,423.85,763.2,1.74,61.51,0.2,0.57,0.0004,0.68,3.2,-7.45,-8.98,Finance
2020-03-17,NVDA,1155.57,914.32,1463.88,969.38,39230351,-0.42,2121,0.006,31.73,1075.13,437.38,810.24,3.06,66.74,6.12,0.81,0.0475,2.04,-2.7,-0.23,8.92,Healthcare
2020-03-17,META,1321.31,679.07,386.82,1153.29,76616305,-0.627,1847,0.396,21.2,424.6,950.25,556.53,1.69,10.93,6.67,0.8,-0.0351,1.04,-3.98,7.78,-17.63,Healthcare
2020-03-17,AMD,546.02,288.39,1327.88,1479.74,82854134,-0.187,5187,-0.065,31.71,1181.94,1419.62,1137.36,2.59,6.57,2.34,1.74,0.0336,2.07,-1.24,-7.03,10.67,Finance
2020-03-17,INTC,1240.82,219.05,525.97,311.61,36662518,0.461,3402,-0.618,16.75,1254.43,1007.26,1361.97,3.66,96.83,7.44,1.18,-0.014,0.35,-1.05,9.34,1.71,Healthcare
2020-03-18,AAPL,210.42,842.71,213.62,1160.74,45333059,0.931,7227,0.041,39.83,1206.7,1018.79,356.71,-4.92,33.69,-1.93,1.05,-0.0135,-0.95,2.86,-9.61,8.83,Tech
2020-03-18,TSLA,1277.36,1358.5,1311.54,541.26,67974688,0.619,5122,-0.288,42.93,362.44,1480.01,1262.63,3.86,84.44,-8.85,1.93,-0.0231,2.69,-0.94,-8.01,-0.23,Consumer
2020-03-18,AMZN,234.86,548.74,972.35,304.66,92169530,0.881,6255,-0.419,44.24,1056.66,272.54,240.22,-2.85,70.45,3.25,1.89,-0.0327,0.26,-2.63,-6.45,12.04,Healthcare
2020-03-18,GOOGL,626.07,1112.85,288.86,661.0,97950883,-0.719,9223,-0.344,14.27,830.88,99.06,381.62,4.12,60.41,5.29,1.16,-0.0058,1.11,3.86,-0.6,17.88,Healthcare
2020-03-18,MSFT,1206.08,1005.06,673.26,1201.06,70447646,-0.858,6509,-0.122,32.31,1479.75,1131.0,864.05,-2.34,68.52,-8.54,0.69,0.0487,0.88,2.83,-4.02,9.7,Tech
2020-03-18,NFLX,267.38,1400.75,466.52,724.03,40732204,0.115,5354,0.773,42.35,574.29,686.24,494.54,-0.45,8.94,5.42,0.76,-0.017,1.33,1.67,-1.64,9.77,Finance
2020-03-18,NVDA,382.41,1240.42,1118.35,829.41,69718251,-0.419,9048,0.468,15.13,1168.31,671.79,110.48,4.34,41.24,2.78,0.67,-0.0039,2.54,-2.93,8.82,-11.33,Tech
2020-03-18,META,1097.27,871.58,707.45,1492.98,55364958,0.656,9346,0.336,13.98,586.61,376.69,477.56,-3.9,60.71,-7.67,1.52,-0.0271,2.47,-2.95,-3.17,-5.82,Consumer
2020-03-18,AMD,1094.05,1002.69,1484.46,628.71,51714742,0.344,4454,-0.057,42.68,625.44,784.95,1362.06,2.45,86.76,0.8,1.33,-0.0163,2.92,-0.09,6.96,-15.0,Consumer
2020-03-18,INTC,979.66,1352.66,129.38,942.33,6169501,0.941,3553,-0.996,41.87,210.94,691.15,302.62,-1.08,71.47,-7.83,1.33,-0.0445,1.11,0.31,-8.54,1.3,Tech
2020-03-19,AAPL,1056.23,629.3,564.77,579.6,51498452,-0.49,2616,-0.319,27.95,397.51,550.9,1157.44,-4.76,25.28,-3.57,0.65,0.0456,2.69,-2.44,6.24,-2.14,Consumer
2020-03-19,TSLA,836.95,523.85,748.76,619.54,96986350,-0.028,6169,0.626,14.39,288.5,691.98,1097.31,4.39,98.49,6.08,1.69,0.001,0.93,-3.77,8.03,-8.21,Consumer
2020-03-19,AMZN,415.11,65.68,779.54,1058.68,74028125,0.002,7474,-0.224,30.64,280.84,606.56,204.03,-3.82,64.3,-7.98,1.3,0.0233,-0.82,-1.37,-4.3,-17.23,Tech
2020-03-19,GOOGL,551.26,1248.5,508.11,1409.94,7515766,-0.522,8938,0.128,25.79,63.07,1412.85,527.69,2.74,50.13,-0.81,0.64,0.0013,-0.42,-0.71,0.94,17.26,Healthcare
2020-03-19,MSFT,313.32,1211.42,1107.4,836.42,79885224,0.18,5308,-0.591,30.74,1200.98,1471.36,324.57,-1.16,78.14,2.11,1.62,0.027,0.34,-4.47,-6.26,4.22,Finance
2020-03-19,NFLX,1367.25,201.46,1318.38,1164.18,19844355,-0.113,294,0.832,27.6,728.5,1267.86,83.57,3.11,60.27,8.81,1.97,0.0034,1.9,0.65,-8.18,-7.0,Tech
2020-03-19,NVDA,895.92,886.44,1411.14,179.35,74657796,-0.107,9437,0.846,32.74,1216.04,1486.1,300.91,2.5,71.0,4.75,1.16,0.0202,-0.67,-4.98,5.41,-6.09,Healthcare
2020-03-19,META,631.23,722.77,1217.39,356.18,89361644,-0.275,4391,-0.708,39.09,938.2,435.29,342.29,1.33,61.71,-7.22,0.67,0.0185,0.45,-3.49,2.6,-4.18,Finance
2020-03-19,AMD,719.91,222.13,1283.34,778.09,97409929,-0.966,6310,0.448,40.99,1255.44,1272.24,290.67,4.39,17.88,9.38,0.65,0.0034,2.93,-3.53,5.04,12.47,Healthcare
2020-03-19,INTC,1423.56,1471.82,848.29,79.02,12647194,0.044,5230,-0.85,35.96,780.46,639.61,182.09,-4.01,54.34,-0.44,0.54,-0.0269,2.14,1.88,-1.21,-11.58,Consumer
2020-03-20,AAPL,272.36,361.31,1247.54,416.64,4889359,-0.33,421,0.197,17.96,186.36,1131.9,813.14,2.99,28.31,-2.61,1.66,-0.0288,1.29,-0.14,-5.01,14.26,Tech
2020-03-20,TSLA,900.03,147.49,490.08,800.23,92139811,-0.997,6805,-0.643,25.88,944.31,342.02,517.83,1.71,57.03,-7.43,1.54,0.0374,-0.75,3.36,-1.46,-7.54,Tech
2020-03-20,AMZN,783.54,912.53,627.79,71.69,76919444,-0.384,1802,-0.709,12.85,1032.76,1227.34,1366.96,-1.85,12.55,8.67,1.38,-0.0379,-0.94,-2.35,-8.7,14.84,Consumer
2020-03-20,GOOGL,936.61,1121.36,509.52,433.59,26248428,-0.443,930,-0.992,28.07,958.43,171.02,321.46,0.46,23.2,1.72,1.65,0.0059,-0.58,-2.89,-4.33,15.84,Finance
2020-03-20,MSFT,76.26,97.04,727.71,795.34,24687412,-0.213,8480,0.882,48.81,1211.94,442.31,924.15,1.45,80.87,9.76,2.0,0.0003,0.31,3.03,-4.05,7.87,Tech
2020-03-20,NFLX,1314.58,1005.14,464.09,881.07,26037671,-0.736,5706,0.659,35.67,1110.67,1241.83,1355.9,2.36,40.53,-6.52,1.1,0.0298,1.43,-0.56,4.29,15.79,Healthcare
2020-03-20,NVDA,1401.57,821.82,1444.34,1392.34,11247166,0.015,191,-0.845,16.18,677.32,1133.38,118.42,-3.13,67.38,0.92,1.56,-0.0365,-0.21,-2.26,-8.94,9.88,Consumer
2020-03-20,META,869.44,199.73,503.62,985.75,25284844,0.385,3977,0.199,20.74,1237.7,776.81,798.6,-3.98,49.78,-7.8,1.07,0.0187,-0.8,-0.82,-5.09,-14.22,Consumer
2020-03-20,AMD,1060.14,300.16,192.16,651.37,23467918,0.26,2436,-0.534,12.58,1053.09,1025.55,703.47,-3.98,34.07,0.49,1.03,0.0106,-0.64,-0.75,-4.47,18.25,Healthcare
2020-03-20,INTC,1387.62,873.56,813.88,1399.01,79318803,0.608,7776,-0.472,17.3,224.53,319.08,1396.73,-2.06,49.52,7.8,1.78,0.0201,0.71,0.72,1.03,-12.4,Finance
2020-03-21,AAPL,1075.5,479.72,132.79,1188.08,62102764,-0.096,1680,0.748,29.51,832.82,1018.26,1012.46,-3.46,81.37,-7.81,1.36,0.0121,2.09,-4.62,-5.11,-0.21,Healthcare
2020-03-21,TSLA,271.18,1410.56,210.29,340.01,70508278,0.038,9700,-0.771,23.79,1106.41,61.57,556.28,0.36,28.16,-4.61,0.68,0.0063,2.28,-2.52,-7.35,-4.66,Finance
2020-03-21,AMZN,885.62,1237.17,368.11,239.72,40612346,0.621,8466,0.203,18.16,852.27,1258.16,1081.71,-0.63,42.14,3.65,1.11,0.0426,0.16,-0.33,-4.84,-6.07,Finance
2020-03-21,GOOGL,929.74,1476.17,723.31,1029.93,86476484,-0.145,5892,-0.197,15.86,1426.09,798.62,894.85,3.93,20.26,-8.47,1.69,-0.0151,1.65,0.42,-1.56,11.34,Consumer
2020-03-21,MSFT,664.99,426.52,678.21,861.83,99733045,0.403,7846,-0.618,36.24,197.16,1418.62,553.4,2.17,35.12,-0.92,1.91,-0.0315,0.57,-3.41,0.51,-8.36,Consumer
2020-03-21,NFLX,1117.84,1456.1,1209.55,1195.03,36838965,-0.131,573,-0.096,32.32,1097.37,743.34,1188.61,-2.94,88.51,-3.34,1.42,0.0295,2.89,-3.06,-9.27,1.51,Tech
2020-03-21,NVDA,1404.83,675.29,1122.24,1121.27,4866491,-0.165,369,0.881,43.71,1245.45,677.98,1018.85,-4.54,78.57,6.76,1.09,-0.037,0.62,2.28,-3.8,-6.54,Consumer
2020-03-21,META,1392.07,553.9,668.16,956.56,65509701,0.52,6650,0.563,17.33,1068.85,702.58,57.85,2.09,37.36,-9.02,0.88,0.018,0.58,2.86,5.28,15.74,Consumer
2020-03-21,AMD,703.72,123.01,533.87,1480.25,29954973,-0.65,793,-0.736,43.92,609.1,571.61,1304.45,3.46,13.24,7.27,1.13,0.005,1.01,-4.25,1.95,-13.8,Finance
2020-03-21,INTC,214.2,126.51,508.88,823.71,39201625,-0.323,1515,0.699,33.12,608.95,291.68,625.78,2.01,42.0,4.07,1.35,-0.0499,-0.9,4.9,-0.88,-12.98,Healthcare
2020-03-22,AAPL,1478.02,1053.42,1172.29,214.0,31660900,-0.552,2183,0.875,20.65,900.52,1270.99,985.9,1.44,77.17,-4.06,0.51,-0.026,0.67,-0.67,-0.94,-15.55,Tech
2020-03-22,TSLA,1266.4,714.0,125.5,1251.0,78481228,-0.282,1335,-0.446,20.94,625.79,614.17,625.31,-2.51,4.38,-6.04,0.9,-0.0004,2.31,0.86,-2.62,10.31,Consumer
2020-03-22,AMZN,230.76,378.46,68.59,415.19,51767708,-0.539,4067,-0.333,25.62,1330.62,817.21,1327.97,-0.05,74.53,9.0,1.51,-0.017,1.45,0.94,-3.16,-13.54,Tech
2020-03-22,GOOGL,1385.22,940.26,1203.54,1177.09,6455500,0.159,8425,-0.747,28.41,209.4,78.84,993.71,2.25,67.99,1.08,1.51,-0.0073,2.88,-1.54,-1.99,1.32,Finance
2020-03-22,MSFT,1311.35,416.64,741.86,1437.81,78013975,0.596,4885,-0.31,13.3,976.78,137.37,890.11,-3.07,6.46,-3.1,1.48,0.0101,0.3,0.45,7.38,10.67,Consumer
2020-03-22,NFLX,802.32,887.57,239.78,1060.35,85319966,0.573,6225,0.346,43.68,244.47,915.92,1471.38,-0.23,63.56,-9.11,1.92,0.0231,-0.35,0.83,-0.62,-15.38,Healthcare
2020-03-22,NVDA,907.35,570.85,391.57,914.24,75647571,-0.271,6734,-0.456,14.86,833.23,1324.88,456.93,-3.83,29.87,-6.68,1.35,-0.0349,2.0,2.61,3.39,17.22,Tech
2020-03-22,META,628.55,1244.15,1402.13,717.56,64601398,0.978,6068,-0.986,29.34,1087.59,765.42,144.62,0.31,17.73,1.96,0.9,-0.0217,-0.83,1.62,6.16,-8.64,Tech
2020-03-22,AMD,129.4,1240.01,1296.28,578.39,76917127,0.188,940,-0.323,25.32,289.99,289.21,798.22,0.74,38.49,0.26,1.72,0.0136,-0.36,-0.53,-1.36,11.69,Tech
2020-03-22,INTC,536.04,742.16,1079.19,561.86,50186747,-0.201,5183,-0.094,30.49,1070.85,218.38,664.83,0.35,20.54,5.15,1.08,0.0088,1.03,-3.09,6.78,11.74,Tech
2020-03-23,AAPL,1214.14,558.69,749.23,972.74,41617672,0.671,1561,0.133,45.5,252.97,1354.69,708.72,-0.31,82.46,6.7,0.86,0.0237,2.01,-4.75,9.85,-6.07,Consumer
2020-03-23,TSLA,56.72,575.71,804.47,1139.35,36026034,0.46,5034,0.368,49.56,949.8,1067.37,949.15,0.87,74.2,-2.06,1.34,0.0141,1.4,1.52,0.08,2.02,Healthcare
2020-03-23,AMZN,533.57,1218.29,1464.1,1033.85,90933694,0.499,3572,-0.876,10.81,783.05,1450.98,941.93,4.97,98.08,-7.98,0.93,-0.017,2.98,-0.22,-1.95,5.23,Healthcare
2020-03-23,GOOGL,627.34,525.86,1450.37,337.69,27542780,-0.608,7263,-0.06,25.73,482.21,169.41,618.78,1.23,53.41,5.83,1.09,-0.0001,1.62,4.66,6.12,-3.38,Finance
2020-03-23,MSFT,829.22,353.14,362.14,766.28,99630611,-0.063,6675,-0.467,42.7,211.75,1358.79,1301.17,2.53,8.92,1.07,1.54,0.0385,1.9,-4.02,2.98,-5.68,Consumer
2020-03-23,NFLX,1383.79,172.8,1226.1,1197.88,84201998,0.724,4943,0.896,23.06,1116.99,1276.17,994.61,-3.08,36.78,9.6,1.99,-0.0314,2.98,-4.27,2.26,14.09,Healthcare
2020-03-23,NVDA,552.2,726.71,336.0,739.77,92129881,0.008,7839,-0.28,35.96,603.62,1345.12,1340.37,0.3,83.86,5.93,1.47,-0.0123,1.37,-3.19,7.72,-11.92,Healthcare
2020-03-23,META,553.08,749.09,359.63,828.1,43905257,0.367,2609,-0.8,49.69,175.47,58.36,1374.07,-4.92,39.69,-3.42,0.91,0.0342,1.86,-1.23,2.99,11.8,Finance
2020-03-23,AMD,1119.38,1269.32,1030.33,1168.15,81471972,0.176,9257,-0.917,35.87,1170.54,1125.76,292.6,-4.69,45.57,-1.43,0.64,-0.0136,0.19,-3.25,2.83,-11.85,Finance
2020-03-23,INTC,705.72,370.8,637.25,1008.83,54218280,0.685,6122,-0.469,14.45,387.7,845.96,1036.81,-1.78,41.2,-5.29,1.04,-0.0088,1.15,-0.36,-5.86,8.0,Tech
2020-03-24,AAPL,375.68,602.44,1400.74,643.55,17502140,-0.431,2138,-0.642,43.72,1117.86,881.11,510.39,-0.33,23.54,0.24,0.53,-0.0181,2.65,-1.6,3.76,-8.49,Tech
2020-03-24,TSLA,706.04,1222.19,179.06,1348.35,28165194,0.151,1950,0.3,48.67,869.1,730.34,1262.82,0.76,7.32,4.21,1.2,0.04,2.41,4.99,8.26,17.1,Consumer
2020-03-24,AMZN,254.24,1244.25,791.71,285.72,55060570,-0.754,7532,0.694,38.5,332.07,1126.88,1112.63,3.88,18.06,2.25,1.49,0.0163,0.23,4.67,1.53,4.22,Healthcare
2020-03-24,GOOGL,305.76,607.69,1381.86,1493.5,26457746,0.38,9026,-0.375,26.76,160.79,1499.77,338.18,2.72,36.39,-3.16,1.27,-0.0291,0.43,-1.35,8.07,1.34,Finance
2020-03-24,MSFT,772.63,715.73,1360.96,222.34,33219685,0.464,2553,0.156,47.94,910.21,1080.28,1411.16,-2.0,24.54,6.47,1.8,0.025,2.39,2.92,-3.21,-8.19,Healthcare
2020-03-24,NFLX,657.44,489.76,276.97,71.68,22092438,-0.914,3116,0.461,48.74,86.56,1033.17,1041.04,2.43,57.27,-7.9,1.24,-0.0461,0.14,-2.58,-9.15,0.35,Finance
2020-03-24,NVDA,1376.53,1402.2,581.62,1340.53,95199732,0.352,6725,-0.203,47.4,144.92,998.93,1425.52,0.49,61.39,-7.15,1.19,-0.0104,2.55,-4.42,-1.1,-17.37,Finance
2020-03-24,META,575.47,222.03,947.73,405.18,71705984,-0.171,7504,-0.867,26.47,1068.22,1058.06,342.77,2.79,57.01,-1.92,0.96,0.041,2.1,-4.6,-9.92,-14.27,Healthcare
2020-03-24,AMD,891.85,1403.94,281.12,1108.06,14038530,-0.752,4103,-0.542,41.59,831.37,546.06,1311.07,-0.89,8.49,4.04,1.76,0.019,-0.39,-4.71,-6.9,-8.2,Tech
2020-03-24,INTC,966.78,1041.61,1453.63,1225.97,47095003,-0.16,2413,0.766,36.17,523.13,514.32,1018.71,-4.08,66.69,3.88,1.86,0.0293,1.88,2.36,-6.19,17.97,Healthcare
2020-03-25,AAPL,68.99,820.78,1376.39,1295.53,46598093,-0.612,4723,0.649,17.19,831.88,1187.29,850.82,1.18,38.46,-2.67,1.97,0.0431,2.34,-1.58,0.68,-1.28,Finance
2020-03-25,TSLA,1012.13,97.36,292.08,1487.81,26938617,-0.169,3263,-0.827,31.42,907.89,126.98,1239.74,0.57,87.82,3.93,1.97,0.0275,-0.42,3.24,9.0,-3.98,Finance
2020-03-25,AMZN,308.15,739.61,225.68,476.36,17789173,-0.231,7286,-0.552,39.91,869.66,1150.91,967.65,4.54,52.56,-8.79,1.97,-0.0411,0.83,3.74,-9.6,10.9,Consumer
2020-03-25,GOOGL,1443.55,641.23,173.84,1079.85,82640078,0.477,7115,0.538,45.84,981.7,1230.07,1020.92,-3.38,8.45,-4.2,1.57,-0.0269,2.45,-1.94,-5.27,7.75,Consumer
2020-03-25,MSFT,265.56,283.77,1368.69,217.33,26183653,0.548,7882,-0.028,44.5,1413.42,806.32,417.82,1.56,0.92,3.88,1.34,-0.0,-0.21,-2.11,9.39,6.56,Consumer
2020-03-25,NFLX,651.2,1001.79,330.75,639.87,23288077,0.214,5314,0.52,16.19,613.73,1369.71,1234.73,-0.26,70.25,-6.32,0.76,-0.0486,0.8,-1.92,7.63,4.23,Tech
2020-03-25,NVDA,173.76,1458.17,653.61,1279.56,15088845,-0.955,8721,-0.578,29.52,486.67,735.98,992.94,-1.21,40.05,-5.75,1.65,0.0125,1.45,-0.25,6.7,-14.8,Healthcare
2020-03-25,META,1495.47,865.17,700.83,583.1,71354362,0.862,7038,0.905,29.13,105.73,308.23,1274.36,2.95,28.8,-8.26,1.6,0.0157,-0.61,-4.84,-8.16,-4.38,Tech
2020-03-25,AMD,778.18,1086.39,918.57,907.09,69606975,0.372,3088,0.567,45.95,263.26,574.03,559.71,3.11,44.72,-2.71,1.76,0.0196,-0.15,-4.89,2.88,16.05,Consumer
2020-03-25,INTC,913.31,149.25,154.02,780.47,17032031,-0.932,5256,-0.605,10.08,204.06,1363.51,530.98,2.15,7.24,6.5,1.19,0.0056,0.87,2.35,-5.94,18.39,Tech
2020-03-26,AAPL,147.26,655.62,378.8,986.63,4108958,0.638,5612,0.117,39.55,536.39,1490.92,84.66,-4.16,39.2,6.73,1.84,-0.0048,0.49,3.08,3.02,-2.69,Finance
2020-03-26,TSLA,1137.44,218.72,1400.66,1460.7,24722652,-0.599,9888,-0.774,34.75,934.49,661.69,1164.48,-1.55,31.47,7.25,1.58,0.0356,0.3,-2.96,-1.45,-19.96,Tech
2020-03-26,AMZN,354.36,938.55,1367.19,130.82,5892712,0.158,2450,-0.277,46.86,117.18,291.93,528.96,-4.53,80.02,-9.27,0.76,0.0267,-0.89,0.94,2.71,-0.03,Healthcare
2020-03-26,GOOGL,1352.18,1410.8,1182.87,882.24,16701804,-0.067,4088,0.319,28.28,1105.11,465.18,524.46,-1.56,17.49,9.87,0.81,0.0112,2.71,-2.84,-1.42,-10.91,Finance
2020-03-26,MSFT,347.45,1009.58,78.13,1301.39,22178124,-0.16,2970,-0.34,36.31,626.28,852.28,1048.59,1.48,75.63,0.05,1.72,-0.0454,2.49,2.34,8.15,-12.48,Tech
2020-03-26,NFLX,326.5,161.36,524.16,748.0,45631194,0.779,6587,0.314,48.91,1447.08,879.54,416.66,0.19,50.04,7.45,1.14,0.0194,0.57,-0.79,-9.49,-8.65,Consumer
2020-03-26,NVDA,103.0,564.27,960.54,163.86,41143351,-0.125,3010,-0.51,39.76,874.16,963.59,1368.08,2.03,8.19,8.1,0.87,0.0058,-0.27,3.23,-6.17,-15.09,Tech
2020-03-26,META,734.5,848.46,449.03,862.78,56169298,-0.849,4713,0.442,12.7,1168.48,1261.26,830.2,0.51,96.97,0.29,1.13,0.0193,-0.72,4.49,6.66,-18.17,Consumer
2020-03-26,AMD,869.02,634.65,1368.9,531.51,9666777,0.893,2964,-0.281,16.7,1298.71,1081.26,1455.74,0.56,73.42,-8.98,0.74,-0.0189,-0.51,0.55,4.73,-2.21,Tech
2020-03-26,INTC,145.28,1258.78,969.14,274.67,32467060,0.841,1117,0.581,42.86,1338.83,428.22,161.17,0.11,26.01,1.95,1.84,0.0277,1.41,4.01,-6.27,-9.5,Finance
2020-03-27,AAPL,1174.52,1231.27,154.26,1281.1,18586354,0.369,4790,-0.727,23.39,801.77,622.81,538.4,-1.36,58.18,-3.32,0.61,-0.0082,1.94,-4.66,-7.57,-9.75,Finance
2020-03-27,TSLA,707.27,937.15,1368.06,806.32,89778660,-0.064,9624,-0.276,38.24,625.28,1267.73,603.13,-0.53,89.99,-5.86,1.03,0.0394,-0.37,-0.37,-3.77,-11.14,Tech
